"colour_image_dir","box_image_dir","label_text","turn_left","move_forward","turn_right","stop","xmin","ymin","xmax","ymax"
"cv2_colour_283.png","cv2_single_283.png","Turning right","0","0","1","0","118","3","215","252"
"cv2_colour_284.png","cv2_single_284.png","Moving forward","0","1","0","0","105","2","208","252"
"cv2_colour_285.png","cv2_single_285.png","Moving forward","0","1","0","0","99","1","202","252"
"cv2_colour_286.png","cv2_single_286.png","Moving forward","0","1","0","0","87","1","192","252"
"cv2_colour_287.png","cv2_single_287.png","Moving forward","0","1","0","0","81","1","185","252"
"cv2_colour_288.png","cv2_single_288.png","Moving forward","0","1","0","0","79","0","172","252"
"cv2_colour_289.png","cv2_single_289.png","Moving forward","0","1","0","0","74","0","162","244"
"cv2_colour_290.png","cv2_single_290.png","Moving forward","0","1","0","0","71","0","155","243"
"cv2_colour_291.png","cv2_single_291.png","Moving forward","0","1","0","0","70","0","148","240"
"cv2_colour_292.png","cv2_single_292.png","Moving forward","0","1","0","0","69","0","145","239"
"cv2_colour_293.png","cv2_single_293.png","Moving forward","0","1","0","0","60","1","139","237"
"cv2_colour_294.png","cv2_single_294.png","Turning left","1","0","0","0","56","3","134","235"
"cv2_colour_295.png","cv2_single_295.png","Turning left","1","0","0","0","50","4","131","233"
"cv2_colour_296.png","cv2_single_296.png","Turning left","1","0","0","0","47","8","127","232"
"cv2_colour_297.png","cv2_single_297.png","Turning left","1","0","0","0","44","11","123","231"
"cv2_colour_298.png","cv2_single_298.png","Turning left","1","0","0","0","43","15","122","230"
"cv2_colour_299.png","cv2_single_299.png","Turning left","1","0","0","0","45","22","121","230"
"cv2_colour_300.png","cv2_single_300.png","Turning left","1","0","0","0","45","26","121","230"
"cv2_colour_301.png","cv2_single_301.png","Turning left","1","0","0","0","46","30","120","231"
"cv2_colour_302.png","cv2_single_302.png","Turning left","1","0","0","0","48","38","120","230"
"cv2_colour_303.png","cv2_single_303.png","Turning left","1","0","0","0","51","43","118","229"
"cv2_colour_304.png","cv2_single_304.png","Turning left","1","0","0","0","52","46","116","229"
"cv2_colour_305.png","cv2_single_305.png","Turning left","1","0","0","0","53","50","114","229"
"cv2_colour_306.png","cv2_single_306.png","Turning left","1","0","0","0","53","53","111","228"
"cv2_colour_307.png","cv2_single_307.png","Turning left","1","0","0","0","53","54","110","227"
"cv2_colour_308.png","cv2_single_308.png","Turning left","1","0","0","0","54","58","108","228"
"cv2_colour_309.png","cv2_single_309.png","Turning left","1","0","0","0","56","62","108","227"
"cv2_colour_310.png","cv2_single_310.png","Turning left","1","0","0","0","58","65","109","227"
"cv2_colour_311.png","cv2_single_311.png","Turning left","1","0","0","0","60","68","109","227"
"cv2_colour_312.png","cv2_single_312.png","Turning left","1","0","0","0","61","71","110","227"
"cv2_colour_313.png","cv2_single_313.png","Turning left","1","0","0","0","63","74","110","227"
"cv2_colour_314.png","cv2_single_314.png","Turning left","1","0","0","0","64","76","111","227"
"cv2_colour_315.png","cv2_single_315.png","Turning left","1","0","0","0","65","79","110","227"
"cv2_colour_316.png","cv2_single_316.png","Turning left","1","0","0","0","67","80","109","227"
"cv2_colour_317.png","cv2_single_317.png","Turning left","1","0","0","0","67","82","109","227"
"cv2_colour_318.png","cv2_single_318.png","Turning left","1","0","0","0","68","82","111","228"
"cv2_colour_319.png","cv2_single_319.png","Turning left","1","0","0","0","71","83","113","227"
"cv2_colour_320.png","cv2_single_320.png","Moving forward","0","1","0","0","75","83","117","228"
"cv2_colour_321.png","cv2_single_321.png","Moving forward","0","1","0","0","81","83","122","229"
"cv2_colour_322.png","cv2_single_322.png","Moving forward","0","1","0","0","86","85","127","229"
"cv2_colour_323.png","cv2_single_323.png","Moving forward","0","1","0","0","89","85","132","230"
"cv2_colour_324.png","cv2_single_324.png","Moving forward","0","1","0","0","99","86","138","233"
"cv2_colour_325.png","cv2_single_325.png","Moving forward","0","1","0","0","104","86","143","236"
"cv2_colour_326.png","cv2_single_326.png","Moving forward","0","1","0","0","116","86","155","239"
"cv2_colour_327.png","cv2_single_327.png","Moving forward","0","1","0","0","121","86","161","242"
"cv2_colour_328.png","cv2_single_328.png","Moving forward","0","1","0","0","128","85","168","243"
"cv2_colour_329.png","cv2_single_329.png","Moving forward","0","1","0","0","133","84","173","245"
"cv2_colour_330.png","cv2_single_330.png","Moving forward","0","1","0","0","139","83","179","246"
"cv2_colour_331.png","cv2_single_331.png","Turning right","0","0","1","0","146","81","187","248"
"cv2_colour_332.png","cv2_single_332.png","Turning right","0","0","1","0","150","79","192","248"
"cv2_colour_333.png","cv2_single_333.png","Turning right","0","0","1","0","154","77","197","250"
"cv2_colour_334.png","cv2_single_334.png","Turning right","0","0","1","0","157","76","201","251"
"cv2_colour_335.png","cv2_single_335.png","Turning right","0","0","1","0","160","75","204","252"
"cv2_colour_336.png","cv2_single_336.png","Turning right","0","0","1","0","163","75","208","252"
"cv2_colour_337.png","cv2_single_337.png","Turning right","0","0","1","0","166","72","213","253"
"cv2_colour_338.png","cv2_single_338.png","Turning right","0","0","1","0","169","71","218","252"
"cv2_colour_339.png","cv2_single_339.png","Turning right","0","0","1","0","172","67","224","252"
"cv2_colour_340.png","cv2_single_340.png","Turning right","0","0","1","0","177","64","228","252"
"cv2_colour_341.png","cv2_single_341.png","Turning right","0","0","1","0","179","62","231","252"
"cv2_colour_342.png","cv2_single_342.png","Turning right","0","0","1","0","180","60","234","252"
"cv2_colour_343.png","cv2_single_343.png","Turning right","0","0","1","0","181","58","236","252"
"cv2_colour_344.png","cv2_single_344.png","Turning right","0","0","1","0","182","56","240","253"
"cv2_colour_345.png","cv2_single_345.png","Turning right","0","0","1","0","184","53","243","253"
"cv2_colour_346.png","cv2_single_346.png","Turning right","0","0","1","0","185","51","246","253"
"cv2_colour_347.png","cv2_single_347.png","Turning right","0","0","1","0","187","49","248","254"
"cv2_colour_348.png","cv2_single_348.png","Turning right","0","0","1","0","190","42","249","253"
"cv2_colour_349.png","cv2_single_349.png","Turning right","0","0","1","0","193","38","251","254"
"cv2_colour_350.png","cv2_single_350.png","Turning right","0","0","1","0","195","31","251","254"
"cv2_colour_351.png","cv2_single_351.png","Turning right","0","0","1","0","195","28","252","254"
"cv2_colour_352.png","cv2_single_352.png","Turning right","0","0","1","0","193","22","251","254"
"cv2_colour_353.png","cv2_single_353.png","Turning right","0","0","1","0","193","17","252","254"
"cv2_colour_354.png","cv2_single_354.png","Turning right","0","0","1","0","187","12","252","254"
"cv2_colour_355.png","cv2_single_355.png","Turning right","0","0","1","0","179","9","253","253"
"cv2_colour_356.png","cv2_single_356.png","Turning right","0","0","1","0","175","6","253","253"
"cv2_colour_357.png","cv2_single_357.png","Turning right","0","0","1","0","166","5","252","253"
"cv2_colour_358.png","cv2_single_358.png","Turning right","0","0","1","0","157","4","249","253"
"cv2_colour_359.png","cv2_single_359.png","Turning right","0","0","1","0","149","3","247","253"
"cv2_colour_360.png","cv2_single_360.png","Turning right","0","0","1","0","140","2","244","254"
"cv2_colour_361.png","cv2_single_361.png","Turning right","0","0","1","0","129","1","237","253"
"cv2_colour_362.png","cv2_single_362.png","Turning right","0","0","1","0","121","1","232","253"
"cv2_colour_363.png","cv2_single_363.png","Turning right","0","0","1","0","113","1","220","253"
"cv2_colour_364.png","cv2_single_364.png","Moving forward","0","1","0","0","103","0","211","253"
"cv2_colour_365.png","cv2_single_365.png","Moving forward","0","1","0","0","92","0","196","253"
"cv2_colour_366.png","cv2_single_366.png","Moving forward","0","1","0","0","82","0","184","252"
"cv2_colour_367.png","cv2_single_367.png","Moving forward","0","1","0","0","72","0","177","251"
"cv2_colour_368.png","cv2_single_368.png","Moving forward","0","1","0","0","65","0","170","251"
"cv2_colour_369.png","cv2_single_369.png","Moving forward","0","1","0","0","59","0","167","249"
"cv2_colour_370.png","cv2_single_370.png","Moving forward","0","1","0","0","56","0","164","250"
"cv2_colour_371.png","cv2_single_371.png","Moving forward","0","1","0","0","52","0","163","248"
"cv2_colour_372.png","cv2_single_372.png","Moving forward","0","1","0","0","48","0","162","248"
"cv2_colour_373.png","cv2_single_373.png","Moving forward","0","1","0","0","45","0","162","249"
"cv2_colour_374.png","cv2_single_374.png","Moving forward","0","1","0","0","43","0","163","248"
"cv2_colour_375.png","cv2_single_375.png","Moving forward","0","1","0","0","44","0","165","249"
"cv2_colour_376.png","cv2_single_376.png","Moving forward","0","1","0","0","46","0","170","249"
"cv2_colour_377.png","cv2_single_377.png","Moving forward","0","1","0","0","56","0","178","250"
"cv2_colour_378.png","cv2_single_378.png","Moving forward","0","1","0","0","74","0","194","250"
"cv2_colour_379.png","cv2_single_379.png","Moving forward","0","1","0","0","87","0","208","251"
"cv2_colour_380.png","cv2_single_380.png","Turning right","0","0","1","0","104","0","221","251"
"cv2_colour_381.png","cv2_single_381.png","Turning right","0","0","1","0","116","0","230","252"
"cv2_colour_382.png","cv2_single_382.png","Turning right","0","0","1","0","128","0","236","252"
"cv2_colour_383.png","cv2_single_383.png","Turning right","0","0","1","0","140","0","241","252"
"cv2_colour_384.png","cv2_single_384.png","Turning right","0","0","1","0","149","0","245","252"
"cv2_colour_385.png","cv2_single_385.png","Turning right","0","0","1","0","159","0","246","252"
"cv2_colour_386.png","cv2_single_386.png","Turning right","0","0","1","0","168","0","249","252"
"cv2_colour_387.png","cv2_single_387.png","Turning right","0","0","1","0","171","0","250","251"
"cv2_colour_388.png","cv2_single_388.png","Turning right","0","0","1","0","172","0","251","252"
"cv2_colour_389.png","cv2_single_389.png","Turning right","0","0","1","0","171","0","252","252"
"cv2_colour_390.png","cv2_single_390.png","Turning right","0","0","1","0","167","0","252","253"
"cv2_colour_391.png","cv2_single_391.png","Turning right","0","0","1","0","147","0","252","253"
"cv2_colour_392.png","cv2_single_392.png","Turning right","0","0","1","0","136","0","253","253"
"cv2_colour_393.png","cv2_single_393.png","Not moving","0","0","0","1","114","0","252","252"
"cv2_colour_394.png","cv2_single_394.png","Not moving","0","0","0","1","104","0","252","252"
"cv2_colour_395.png","cv2_single_395.png","Not moving","0","0","0","1","95","0","252","253"
"cv2_colour_396.png","cv2_single_396.png","Not moving","0","0","0","1","90","0","252","252"
"cv2_colour_397.png","cv2_single_397.png","Not moving","0","0","0","1","85","0","252","253"
"cv2_colour_398.png","cv2_single_398.png","Not moving","0","0","0","1","82","0","252","253"
"cv2_colour_399.png","cv2_single_399.png","Not moving","0","0","0","1","80","0","252","254"
"cv2_colour_400.png","cv2_single_400.png","Not moving","0","0","0","1","77","0","252","254"
"cv2_colour_401.png","cv2_single_401.png","Not moving","0","0","0","1","76","0","252","254"
"cv2_colour_402.png","cv2_single_402.png","Not moving","0","0","0","1","74","0","252","254"
"cv2_colour_403.png","cv2_single_403.png","Not moving","0","0","0","1","74","0","252","254"
"cv2_colour_404.png","cv2_single_404.png","Not moving","0","0","0","1","71","0","252","254"
"cv2_colour_405.png","cv2_single_405.png","Not moving","0","0","0","1","68","0","252","254"
"cv2_colour_406.png","cv2_single_406.png","Not moving","0","0","0","1","66","0","252","254"
"cv2_colour_407.png","cv2_single_407.png","Not moving","0","0","0","1","63","0","253","254"
"cv2_colour_408.png","cv2_single_408.png","Not moving","0","0","0","1","62","0","253","254"
"cv2_colour_409.png","cv2_single_409.png","Not moving","0","0","0","1","65","0","253","254"
"cv2_colour_410.png","cv2_single_410.png","Not moving","0","0","0","1","68","0","254","254"
"cv2_colour_411.png","cv2_single_411.png","Not moving","0","0","0","1","69","0","253","254"
"cv2_colour_412.png","cv2_single_412.png","Not moving","0","0","0","1","68","0","253","254"
"cv2_colour_413.png","cv2_single_413.png","Not moving","0","0","0","1","58","0","254","254"
"cv2_colour_414.png","cv2_single_414.png","Not moving","0","0","0","1","50","0","253","254"
"cv2_colour_415.png","cv2_single_415.png","Not moving","0","0","0","1","47","0","253","254"
"cv2_colour_416.png","cv2_single_416.png","Not moving","0","0","0","1","41","0","253","254"
"cv2_colour_417.png","cv2_single_417.png","Not moving","0","0","0","1","39","0","253","254"
"cv2_colour_418.png","cv2_single_418.png","Not moving","0","0","0","1","34","0","253","254"
"cv2_colour_419.png","cv2_single_419.png","Not moving","0","0","0","1","32","0","253","254"
"cv2_colour_420.png","cv2_single_420.png","Not moving","0","0","0","1","29","0","253","254"
"cv2_colour_421.png","cv2_single_421.png","Not moving","0","0","0","1","26","0","253","254"
"cv2_colour_422.png","cv2_single_422.png","Not moving","0","0","0","1","24","0","254","254"
"cv2_colour_423.png","cv2_single_423.png","Not moving","0","0","0","1","19","0","253","254"
"cv2_colour_424.png","cv2_single_424.png","Not moving","0","0","0","1","17","0","254","254"
"cv2_colour_425.png","cv2_single_425.png","Not moving","0","0","0","1","14","0","253","254"
"cv2_colour_426.png","cv2_single_426.png","Not moving","0","0","0","1","13","0","254","254"
"cv2_colour_427.png","cv2_single_427.png","Not moving","0","0","0","1","12","0","253","254"
"cv2_colour_428.png","cv2_single_428.png","Not moving","0","0","0","1","12","0","254","254"
"cv2_colour_429.png","cv2_single_429.png","Not moving","0","0","0","1","12","0","254","254"
"cv2_colour_430.png","cv2_single_430.png","Not moving","0","0","0","1","12","0","254","254"
"cv2_colour_431.png","cv2_single_431.png","Not moving","0","0","0","1","10","0","254","254"
"cv2_colour_432.png","cv2_single_432.png","Not moving","0","0","0","1","10","0","254","254"
"cv2_colour_433.png","cv2_single_433.png","Not moving","0","0","0","1","8","0","254","254"
"cv2_colour_434.png","cv2_single_434.png","Not moving","0","0","0","1","7","0","254","254"
"cv2_colour_435.png","cv2_single_435.png","Not moving","0","0","0","1","7","0","254","254"
"cv2_colour_436.png","cv2_single_436.png","Not moving","0","0","0","1","7","0","254","254"
"cv2_colour_437.png","cv2_single_437.png","Not moving","0","0","0","1","7","0","254","254"
"cv2_colour_438.png","cv2_single_438.png","Not moving","0","0","0","1","7","0","254","254"
"cv2_colour_439.png","cv2_single_439.png","Not moving","0","0","0","1","8","0","254","254"
"cv2_colour_440.png","cv2_single_440.png","Not moving","0","0","0","1","9","0","254","254"
"cv2_colour_441.png","cv2_single_441.png","Not moving","0","0","0","1","10","0","254","254"
"cv2_colour_442.png","cv2_single_442.png","Not moving","0","0","0","1","11","0","254","254"
"cv2_colour_443.png","cv2_single_443.png","Not moving","0","0","0","1","19","0","254","254"
"cv2_colour_444.png","cv2_single_444.png","Not moving","0","0","0","1","32","1","254","254"
"cv2_colour_445.png","cv2_single_445.png","Not moving","0","0","0","1","62","0","254","254"
"cv2_colour_446.png","cv2_single_446.png","Not moving","0","0","0","1","70","0","254","254"
"cv2_colour_447.png","cv2_single_447.png","Not moving","0","0","0","1","84","0","254","254"
"cv2_colour_448.png","cv2_single_448.png","Not moving","0","0","0","1","96","0","252","254"
"cv2_colour_449.png","cv2_single_449.png","Not moving","0","0","0","1","104","0","252","254"
"cv2_colour_450.png","cv2_single_450.png","Not moving","0","0","0","1","110","0","251","254"
"cv2_colour_451.png","cv2_single_451.png","Not moving","0","0","0","1","116","0","252","254"
"cv2_colour_452.png","cv2_single_452.png","Not moving","0","0","0","1","120","0","252","254"
"cv2_colour_453.png","cv2_single_453.png","Turning right","0","0","1","0","131","0","252","254"
"cv2_colour_454.png","cv2_single_454.png","Turning right","0","0","1","0","135","0","252","254"
"cv2_colour_455.png","cv2_single_455.png","Turning right","0","0","1","0","128","0","252","254"
"cv2_colour_456.png","cv2_single_456.png","Not moving","0","0","0","1","121","0","253","254"
"cv2_colour_457.png","cv2_single_457.png","Not moving","0","0","0","1","110","0","241","254"
"cv2_colour_458.png","cv2_single_458.png","Turning right","0","0","1","0","106","0","230","254"
"cv2_colour_459.png","cv2_single_459.png","Moving forward","0","1","0","0","101","0","218","254"
"cv2_colour_460.png","cv2_single_460.png","Moving forward","0","1","0","0","95","0","207","253"
"cv2_colour_461.png","cv2_single_461.png","Moving forward","0","1","0","0","91","0","200","253"
"cv2_colour_462.png","cv2_single_462.png","Moving forward","0","1","0","0","87","0","194","253"
"cv2_colour_463.png","cv2_single_463.png","Moving forward","0","1","0","0","85","0","189","253"
"cv2_colour_464.png","cv2_single_464.png","Moving forward","0","1","0","0","83","0","186","253"
"cv2_colour_465.png","cv2_single_465.png","Moving forward","0","1","0","0","80","0","182","253"
"cv2_colour_466.png","cv2_single_466.png","Moving forward","0","1","0","0","77","1","177","254"
"cv2_colour_467.png","cv2_single_467.png","Moving forward","0","1","0","0","74","0","173","253"
"cv2_colour_468.png","cv2_single_468.png","Moving forward","0","1","0","0","71","0","170","253"
"cv2_colour_469.png","cv2_single_469.png","Moving forward","0","1","0","0","63","0","163","253"
"cv2_colour_470.png","cv2_single_470.png","Moving forward","0","1","0","0","60","0","153","253"
"cv2_colour_471.png","cv2_single_471.png","Moving forward","0","1","0","0","56","0","149","253"
"cv2_colour_472.png","cv2_single_472.png","Turning left","1","0","0","0","49","1","140","253"
"cv2_colour_473.png","cv2_single_473.png","Turning left","1","0","0","0","36","0","132","253"
"cv2_colour_474.png","cv2_single_474.png","Turning left","1","0","0","0","27","0","125","253"
"cv2_colour_475.png","cv2_single_475.png","Turning left","1","0","0","0","18","0","118","253"
"cv2_colour_476.png","cv2_single_476.png","Turning left","1","0","0","0","13","1","108","254"
"cv2_colour_477.png","cv2_single_477.png","Turning left","1","0","0","0","9","0","99","254"
"cv2_colour_478.png","cv2_single_478.png","Turning left","1","0","0","0","6","0","93","254"
"cv2_colour_479.png","cv2_single_479.png","Turning left","1","0","0","0","5","0","87","254"
"cv2_colour_480.png","cv2_single_480.png","Turning left","1","0","0","0","3","0","80","254"
"cv2_colour_481.png","cv2_single_481.png","Turning left","1","0","0","0","9","18","79","253"
"cv2_colour_482.png","cv2_single_482.png","Turning left","1","0","0","0","12","19","78","254"
"cv2_colour_483.png","cv2_single_483.png","Turning left","1","0","0","0","16","24","77","254"
"cv2_colour_484.png","cv2_single_484.png","Turning left","1","0","0","0","19","26","78","254"
"cv2_colour_485.png","cv2_single_485.png","Turning left","1","0","0","0","21","28","78","254"
"cv2_colour_486.png","cv2_single_486.png","Turning left","1","0","0","0","22","29","78","254"
"cv2_colour_487.png","cv2_single_487.png","Turning left","1","0","0","0","25","30","80","254"
"cv2_colour_488.png","cv2_single_488.png","Turning left","1","0","0","0","28","32","81","254"
"cv2_colour_489.png","cv2_single_489.png","Turning left","1","0","0","0","36","33","91","254"
"cv2_colour_490.png","cv2_single_490.png","Turning left","1","0","0","0","40","34","93","254"
"cv2_colour_491.png","cv2_single_491.png","Turning left","1","0","0","0","43","31","105","254"
"cv2_colour_492.png","cv2_single_492.png","Turning left","1","0","0","0","46","27","110","254"
"cv2_colour_493.png","cv2_single_493.png","Turning left","1","0","0","0","46","24","117","254"
"cv2_colour_494.png","cv2_single_494.png","Turning left","1","0","0","0","49","21","122","254"
"cv2_colour_495.png","cv2_single_495.png","Turning left","1","0","0","0","53","17","129","253"
"cv2_colour_496.png","cv2_single_496.png","Turning left","1","0","0","0","55","13","135","253"
"cv2_colour_497.png","cv2_single_497.png","Moving forward","0","1","0","0","59","11","142","253"
"cv2_colour_498.png","cv2_single_498.png","Moving forward","0","1","0","0","60","7","149","253"
"cv2_colour_499.png","cv2_single_499.png","Moving forward","0","1","0","0","59","6","158","253"
"cv2_colour_500.png","cv2_single_500.png","Moving forward","0","1","0","0","59","3","167","252"
"cv2_colour_501.png","cv2_single_501.png","Moving forward","0","1","0","0","59","3","174","252"
"cv2_colour_502.png","cv2_single_502.png","Moving forward","0","1","0","0","58","1","185","252"
"cv2_colour_503.png","cv2_single_503.png","Not moving","0","0","0","1","58","1","200","253"
"cv2_colour_504.png","cv2_single_504.png","Not moving","0","0","0","1","54","1","209","252"
"cv2_colour_505.png","cv2_single_505.png","Not moving","0","0","0","1","52","1","222","253"
"cv2_colour_506.png","cv2_single_506.png","Not moving","0","0","0","1","49","1","230","253"
"cv2_colour_507.png","cv2_single_507.png","Not moving","0","0","0","1","45","0","237","254"
"cv2_colour_508.png","cv2_single_508.png","Not moving","0","0","0","1","39","0","242","254"
"cv2_colour_509.png","cv2_single_509.png","Not moving","0","0","0","1","33","0","245","253"
"cv2_colour_510.png","cv2_single_510.png","Not moving","0","0","0","1","31","0","248","253"
"cv2_colour_511.png","cv2_single_511.png","Not moving","0","0","0","1","28","0","250","253"
"cv2_colour_512.png","cv2_single_512.png","Not moving","0","0","0","1","26","0","251","253"
"cv2_colour_513.png","cv2_single_513.png","Not moving","0","0","0","1","21","0","252","254"
"cv2_colour_514.png","cv2_single_514.png","Not moving","0","0","0","1","18","0","252","253"
"cv2_colour_515.png","cv2_single_515.png","Not moving","0","0","0","1","17","0","253","253"
"cv2_colour_516.png","cv2_single_516.png","Not moving","0","0","0","1","13","0","253","253"
"cv2_colour_517.png","cv2_single_517.png","Not moving","0","0","0","1","11","0","253","253"
"cv2_colour_518.png","cv2_single_518.png","Not moving","0","0","0","1","9","0","253","253"
"cv2_colour_519.png","cv2_single_519.png","Not moving","0","0","0","1","8","0","253","253"
"cv2_colour_520.png","cv2_single_520.png","Not moving","0","0","0","1","7","0","253","253"
"cv2_colour_521.png","cv2_single_521.png","Not moving","0","0","0","1","9","0","254","254"
"cv2_colour_522.png","cv2_single_522.png","Not moving","0","0","0","1","8","0","253","253"
"cv2_colour_523.png","cv2_single_523.png","Not moving","0","0","0","1","9","0","254","254"
"cv2_colour_524.png","cv2_single_524.png","Not moving","0","0","0","1","11","0","254","254"
"cv2_colour_525.png","cv2_single_525.png","Not moving","0","0","0","1","14","0","254","254"
"cv2_colour_526.png","cv2_single_526.png","Not moving","0","0","0","1","14","0","254","254"
"cv2_colour_527.png","cv2_single_527.png","Not moving","0","0","0","1","16","0","254","254"
